name,encoding_time_mean,decoding_time_mean,encoded_size_mean,photo,encoding_time_var,decoding_time_var,encoded_size_var,original_size,compression_ratio,measurement_count
Test_crowd-people-g3ky.ppm.ppm,276,41,55999,True,0,0,0,3961816,70.7479776424579,1
Test_cubeiccp_PNGOUT.ppm.ppm,102,19,5466,False,0,0,0,720015,131.72612513721185,1
Test_cwheel.ppm.ppm,117,24,16053,False,0,0,0,1440015,89.70379368342365,1
Test_DarkWorld.ppm.ppm,2298,511,2019605,False,0,0,0,50331665,24.921539112846325,1
Test_demos_explorer_PNGOUT.ppm.ppm,220,34,45897,False,0,0,0,2376232,51.773144214218796,1
Test_demos_gift-demo_PNGOUT.ppm.ppm,254,32,38409,False,0,0,0,2326984,60.58434221146086,1
Test_Desert_landscape.png.ppm,238,37,73967,True,0,0,0,2359312,31.89681885165006,1
Test_dev.ppm.ppm,143,26,27060,False,0,0,0,1483215,54.81208425720621,1
Test_diabolik_001.png.ppm,101,20,9534,False,0,0,0,241935,25.376022655758337,1
Test_diabolik_002.png.ppm,107,23,9772,False,0,0,0,1113615,113.9597830536226,1
Test_Diabolik_animato.png.ppm,107,24,7385,False,0,0,0,827619,112.06756939742722,1
Test_didle_PNGOUT.ppm.ppm,227,34,50258,False,0,0,0,2124015,42.262226909148794,1
Test_disneyBMP.png.ppm,164,32,31368,False,0,0,0,2359312,75.21397602652385,1
Test_door-e5f8.ppm.ppm,269,45,77100,True,0,0,0,3987376,51.71693904020752,1
Test_dumper.png.ppm,117,21,19834,False,0,0,0,287883,14.514621357265302,1
Test_eagle.ppm.ppm,77,18,5561,True,0,0,0,139887,25.15500809206977,1
Test_ecb_berlin_07t.png.ppm,276,45,130221,False,0,0,0,2219800,17.04640572565101,1
Test_ecb_ny_89t.png.ppm,263,42,121895,False,0,0,0,2213668,18.160449567250502,1
Test_ecb-assembler-17t-1.png.ppm,410,58,218463,False,0,0,0,3302416,15.116591825618068,1
Test_europa_karte_de_PNGOUT.ppm.ppm,279,43,87099,False,0,0,0,3600017,41.33247224422783,1
Test_Facade.ppm.ppm,622,123,373331,True,0,0,0,11988017,32.11096051493179,1
Test_face1.ppm.ppm,116,24,8980,True,0,0,0,1440015,160.35801781737194,1
Test_Farbkreis_Itten_1961.png.ppm,89,19,7544,False,0,0,0,346815,45.97229586426299,1
Test_favicons_large_PNGOUT.ppm.ppm,128,25,18027,False,0,0,0,1564287,86.77467132634382,1
Test_flaggen_580x2500_PNGOUT.ppm.ppm,118,22,15148,False,0,0,0,554511,36.60621864272511,1
Test_flowers-k5cq.ppm.ppm,244,42,56056,True,0,0,0,3961816,70.67603824746682,1
Test_flowers-y02o.ppm.ppm,274,47,99839,True,0,0,0,3961816,39.682048097436876,1
Test_fragerance1.png.ppm,139,24,29055,False,0,0,0,981927,33.795456892101186,1
Test_FRD-Bonn-20s-882x623.ppm.ppm,257,38,105953,False,0,0,0,1645827,15.533557332024577,1
